time,lp_id,pct_access,engagement_index
17/01/2020,86935,0.04,0.4
17/01/2020,78730,0.04,0.4
17/01/2020,86294,0.04,0.4
17/01/2020,37963,0.04,0.4
17/01/2020,55589,3.8,201.44
17/01/2020,13508,0.04,0.4
17/01/2020,71805,2.8,56.75
17/01/2020,76649,47.2,2707.03
17/01/2020,45926,0.08,0.8
17/01/2020,42608,0.56,6.79
17/01/2020,37447,0.2,9.19
17/01/2020,76459,0.08,1.2
17/01/2020,10745,0.04,7.99
17/01/2020,95697,0.04,0.4
17/01/2020,59304,0.04,0.4
17/01/2020,57724,0.44,44.76
17/01/2020,32563,0.04,0.4
17/01/2020,17941,1.44,35.97
17/01/2020,50282,0.32,3.2
17/01/2020,99916,43.05,2396.48
17/01/2020,26970,0.04,1.2
17/01/2020,48036,0.04,0.4
17/01/2020,17332,0.28,13.59
17/01/2020,86407,0.16,2
17/01/2020,23073,0.04,0.8
17/01/2020,99142,0.04,1.2
17/01/2020,85975,3.56,606.71
17/01/2020,49369,0.04,0.8
17/01/2020,63335,1.2,198.64
17/01/2020,28744,0.24,4
17/01/2020,93690,0.16,10.79
17/01/2020,46123,0.04,0.4
17/01/2020,11206,0.08,1.2
17/01/2020,28504,3.8,108.71
17/01/2020,90151,0.04,1.6
17/01/2020,60825,0.12,4.8
17/01/2020,76229,0.04,0.4
17/01/2020,71932,0.04,0.8
17/01/2020,61746,0.04,1.2
17/01/2020,84966,0.08,0.8
17/01/2020,98102,0.04,0.4
17/01/2020,64895,0.04,0.4
17/01/2020,68490,0.04,0.4
17/01/2020,53775,0.08,0.8
17/01/2020,98265,8.39,652.28
17/01/2020,37653,0.04,0.8
17/01/2020,68192,0.04,5.6
17/01/2020,88721,0.04,0.4
18/01/2020,49050,0.12,49.96
18/01/2020,79673,0.04,0.8
18/01/2020,27232,0.12,3.6
18/01/2020,69827,2.76,119.9
18/01/2020,80560,0.04,7.99
18/01/2020,17920,0.04,2
18/01/2020,90440,0.04,7.19
18/01/2020,92844,0.12,12.39
18/01/2020,51853,0.12,1.2
18/01/2020,11286,0.04,0.4
18/01/2020,71784,0.04,0.4
18/01/2020,25267,0.04,0.4
18/01/2020,49563,0.04,3.2
18/01/2020,98402,0.12,4
18/01/2020,30851,0.04,0.4
18/01/2020,86294,0.04,0.8
18/01/2020,88925,0.08,1.2
18/01/2020,97280,0.32,13.59
18/01/2020,53775,0.04,0.4
18/01/2020,53399,0.08,2.8
18/01/2020,86407,0.08,1.2
18/01/2020,59968,0.04,0.4
18/01/2020,29790,0.08,2.4
18/01/2020,62934,0.6,72.34
18/01/2020,35971,0.04,2
18/01/2020,72713,0.08,2.4
18/01/2020,94324,1.84,219.42
18/01/2020,80616,0.04,0.8
18/01/2020,37153,0.2,24.38
18/01/2020,93256,0.04,0.4
18/01/2020,95731,3.88,378.9
18/01/2020,17332,0.04,1.6
18/01/2020,26488,2.12,276.58
18/01/2020,85975,0.08,3.6
18/01/2020,48165,0.04,1.6
18/01/2020,61384,0.12,32.37
18/01/2020,54430,0.16,4.8
18/01/2020,52448,0.04,0.4
18/01/2020,93690,0.04,0.8
18/01/2020,97209,0.04,0.4
18/01/2020,76214,0.12,2.8
18/01/2020,28504,0.28,4.8
18/01/2020,33185,0.44,28.78
18/01/2020,31761,0.08,12.79
18/01/2020,57513,0.08,28.38
18/01/2020,97369,0.04,1.2
18/01/2020,57084,1.36,189.05
18/01/2020,57724,0.08,4.4
18/01/2020,16633,0.12,4
18/01/2020,64947,0.04,0.4
18/01/2020,21879,0.04,7.59
18/01/2020,38871,0.04,0.4
18/01/2020,32213,4.08,262.19
18/01/2020,51340,0.12,2.8
18/01/2020,43491,0.16,57.95
18/01/2020,87342,0.04,0.4
18/01/2020,69863,0.2,35.97
18/01/2020,15254,0.84,259.39
18/01/2020,16406,0.16,30.78
18/01/2020,71805,0.44,17.19
18/01/2020,45912,0.04,12.39
18/01/2020,60051,0.48,31.18
18/01/2020,91165,0.2,6.79
18/01/2020,29322,0.8,62.75
18/01/2020,99916,3.24,147.88
18/01/2020,76649,1.96,65.55
18/01/2020,86812,0.04,2
18/01/2020,72758,0.08,6
18/01/2020,77698,0.12,5.6
18/01/2020,50282,0.04,1.6
18/01/2020,89349,0.04,0.4
18/01/2020,37017,0.04,0.4
18/01/2020,57949,0.04,2
18/01/2020,24711,0.12,108.31
18/01/2020,65358,0.08,1.6
18/01/2020,55589,0.2,5.6
18/01/2020,94158,0.12,1.2
18/01/2020,49560,0.04,0.4
18/01/2020,43925,0.04,0.8
18/01/2020,98265,0.48,25.98
18/01/2020,37447,0.04,1.2
18/01/2020,40967,0.04,0.4
18/01/2020,16164,0.08,1.2
18/01/2020,73101,0.04,3.6
18/01/2020,72676,0.04,0.4
18/01/2020,52196,0.04,0.8
18/01/2020,68713,0.04,3.2
18/01/2020,28525,0.04,0.8
18/01/2020,64948,0.24,14.39
18/01/2020,76007,0.04,1.2
18/01/2020,30593,0.04,0.8
19/01/2020,54430,0.12,4.4
19/01/2020,29322,0.44,27.98
19/01/2020,42321,0.04,0.4
19/01/2020,94511,0.04,0.8
19/01/2020,16406,0.04,1.6
19/01/2020,16633,0.08,1.2
19/01/2020,50479,0.04,2
19/01/2020,69827,2.08,107.11
19/01/2020,51853,0.04,0.4
19/01/2020,14168,0.04,1.2
19/01/2020,26488,1.16,145.48
19/01/2020,98265,0.2,7.99
19/01/2020,64948,0.12,8.39
19/01/2020,97280,0.24,9.59
19/01/2020,76649,1.2,33.17
19/01/2020,60051,0.28,14.79
19/01/2020,55589,0.2,23.58
19/01/2020,52758,0.04,0.4
19/01/2020,72713,0.04,1.2
19/01/2020,72758,0.12,6
19/01/2020,99916,3.2,149.88
19/01/2020,94324,2.28,212.23
19/01/2020,91165,0.08,5.6
19/01/2020,53399,0.08,24.78
19/01/2020,57513,0.08,12.39
19/01/2020,50104,0.04,0.4
19/01/2020,30851,0.04,0.8
19/01/2020,92918,0.04,2
19/01/2020,57084,1.28,88.33
19/01/2020,24711,0.04,0.4
19/01/2020,33624,0.16,13.19
19/01/2020,30593,0.04,0.4
19/01/2020,86407,0.08,4
19/01/2020,60825,0.04,3.2
19/01/2020,51340,0.16,6.39
19/01/2020,79673,0.04,1.2
19/01/2020,62934,0.28,43.96
19/01/2020,76214,0.08,2.8
19/01/2020,43491,0.08,4.4
19/01/2020,36692,0.04,6.39
19/01/2020,57724,0.08,12.39
19/01/2020,49050,0.04,0.4
19/01/2020,50282,0.04,1.2
19/01/2020,28504,0.12,10.39
19/01/2020,92844,0.04,2
19/01/2020,63624,0.04,0.4
19/01/2020,32213,3.32,208.63
19/01/2020,47364,0.04,1.2
19/01/2020,37153,0.12,22.38
19/01/2020,71805,0.28,5.6
19/01/2020,29790,0.04,0.4
19/01/2020,49560,0.04,0.4
19/01/2020,33185,0.56,28.78
19/01/2020,65358,0.04,0.4
19/01/2020,80431,0.04,2.8
19/01/2020,15254,0.64,120.3
19/01/2020,61384,0.08,19.58
19/01/2020,69863,0.12,2
19/01/2020,95731,3.96,368.51
19/01/2020,88925,0.12,2
19/01/2020,41150,0.04,0.8
19/01/2020,16164,0.16,6.79
19/01/2020,52196,0.04,1.2
19/01/2020,92867,0.04,1.2
19/01/2020,28525,0.04,1.6
19/01/2020,97209,0.04,0.8
20/01/2020,10533,0.08,0.8
20/01/2020,52175,0.08,1.2
20/01/2020,43491,0.04,25.98
20/01/2020,72758,0.12,2
20/01/2020,29322,1.08,42.77
20/01/2020,92844,0.08,10.79
20/01/2020,54430,0.2,13.19
20/01/2020,17941,0.04,0.8
20/01/2020,16164,0.32,21.18
20/01/2020,30851,0.04,0.8
20/01/2020,97209,0.16,2
20/01/2020,76229,0.04,0.4
20/01/2020,49560,0.04,0.4
20/01/2020,80414,0.04,0.4
20/01/2020,60825,0.04,0.4
20/01/2020,57949,0.04,0.4
20/01/2020,35201,0.04,6
20/01/2020,76649,2.28,72.74
20/01/2020,78818,0.08,2
20/01/2020,71466,0.04,0.8
20/01/2020,83248,0.04,0.4
20/01/2020,79794,0.04,0.4
20/01/2020,72676,0.04,0.4
20/01/2020,98402,0.08,2
20/01/2020,50114,0.04,0.4
20/01/2020,92145,0.04,2
20/01/2020,98265,0.44,16.39
20/01/2020,16633,0.2,9.59
20/01/2020,68713,0.08,7.99
20/01/2020,57724,0.08,13.59
20/01/2020,87342,0.08,2
20/01/2020,25267,0.04,1.2
20/01/2020,64948,0.24,10.39
20/01/2020,86294,0.04,0.4
20/01/2020,79673,0.16,2.8
20/01/2020,86059,0.08,3.2
20/01/2020,14168,0.08,1.2
20/01/2020,15254,0.76,156.67
20/01/2020,80431,0.04,6
20/01/2020,99916,6.35,282.17
20/01/2020,63335,0.08,12.39
20/01/2020,46819,0.04,1.2
20/01/2020,51340,0.24,7.99
20/01/2020,57513,0.04,21.98
20/01/2020,10745,0.04,0.4
20/01/2020,33326,0.04,2.4
20/01/2020,29790,0.08,95.92
20/01/2020,43925,0.04,0.4
20/01/2020,69863,0.16,4.4
20/01/2020,16401,0.04,0.4
20/01/2020,53775,0.04,0.4
20/01/2020,32213,7.67,513.59
20/01/2020,17332,0.04,2.8
20/01/2020,73101,0.04,0.4
20/01/2020,69827,4.56,202.24
20/01/2020,18904,0.04,0.8
20/01/2020,37153,0.36,68.75
20/01/2020,50104,0.04,1.2
20/01/2020,33185,0.52,26.78
20/01/2020,16406,0.2,232.21
20/01/2020,57293,0.04,0.4
20/01/2020,62934,0.68,159.87
20/01/2020,81127,0.04,5.6
20/01/2020,50479,0.04,4.8
20/01/2020,76214,0.08,2
20/01/2020,65358,0.04,1.2
20/01/2020,60051,0.84,56.35
20/01/2020,85072,0.08,2.4
20/01/2020,90440,0.04,9.19
20/01/2020,94324,5.04,708.23
20/01/2020,28504,0.08,1.2
20/01/2020,31761,0.04,9.99
20/01/2020,71805,0.28,6.79
20/01/2020,42608,0.04,0.4
20/01/2020,97280,0.36,41.17
20/01/2020,11237,0.04,1.6
20/01/2020,33624,0.08,2
20/01/2020,55589,0.04,18.78
20/01/2020,30593,0.24,5.2
20/01/2020,52758,0.08,0.8
20/01/2020,83270,0.16,4
20/01/2020,95731,7.11,889.69
20/01/2020,77582,0.04,0.8
20/01/2020,57084,1.52,87.93
20/01/2020,51853,0.04,0.4
20/01/2020,92918,0.04,2.8
20/01/2020,49785,0.04,0.4
20/01/2020,77698,0.08,12.39
20/01/2020,26488,3.04,274.58
20/01/2020,16753,0.04,0.4
20/01/2020,88925,0.12,2.8
20/01/2020,66204,0.04,2.4
20/01/2020,37963,0.04,0.4
20/01/2020,24711,0.12,157.07
20/01/2020,86407,0.08,9.19
20/01/2020,13205,0.04,1.2
20/01/2020,64030,0.04,0.4
20/01/2020,72713,0.08,0.8
20/01/2020,91165,0.12,9.19
20/01/2020,81195,0.04,4.8
20/01/2020,20069,0.04,2.8
20/01/2020,61384,0.12,19.18
20/01/2020,53399,0.16,27.18
20/01/2020,49563,0.08,2
21/01/2020,71805,2.36,48.76
21/01/2020,50712,0.04,0.4
21/01/2020,93690,0.12,3.2
21/01/2020,88885,0.04,0.8
21/01/2020,24573,0.04,0.4
21/01/2020,83862,0.08,0.8
21/01/2020,64947,0.16,5.2
21/01/2020,28504,3.92,110.31
21/01/2020,85072,0.16,2.4
21/01/2020,97280,5.16,689.05
21/01/2020,81654,0.12,2.4
21/01/2020,26372,0.04,0.4
21/01/2020,95859,0.08,20.78
21/01/2020,33562,0.04,0.4
21/01/2020,48978,0.04,0.8
21/01/2020,11237,0.2,6.79
21/01/2020,78818,0.16,2.8
21/01/2020,94158,0.2,2
21/01/2020,68713,0.36,13.99
21/01/2020,68490,0.04,0.4
21/01/2020,24723,0.04,0.4
21/01/2020,97369,0.12,4
21/01/2020,11286,0.12,2.8
21/01/2020,26512,0.2,18.78
21/01/2020,83270,0.04,1.2
21/01/2020,13699,0.04,0.8
21/01/2020,92867,0.04,1.6
21/01/2020,67035,0.04,0.4
21/01/2020,16085,0.04,0.4
21/01/2020,74400,0.52,6.79
21/01/2020,12803,0.08,2.4
21/01/2020,16406,0.36,208.63
21/01/2020,53399,2.88,248.2
21/01/2020,72758,0.64,11.19
21/01/2020,64948,2.16,92.73
21/01/2020,14737,0.04,0.4
21/01/2020,77698,0.2,6
21/01/2020,42091,0.04,0.8
21/01/2020,31827,0.04,0.8
21/01/2020,50104,0.08,2
21/01/2020,33478,0.04,2.4
21/01/2020,30114,0.04,0.4
21/01/2020,57293,0.04,0.4
21/01/2020,28709,0.08,4.4
21/01/2020,98402,0.88,39.57
21/01/2020,86059,0.84,45.96
21/01/2020,83394,0.04,0.4
21/01/2020,49785,0.04,1.2
21/01/2020,24711,11.31,6728.62
21/01/2020,11406,0.04,0.4
21/01/2020,73814,0.04,0.4
21/01/2020,19044,0.08,3.2
21/01/2020,93802,0.04,1.2
21/01/2020,36692,1.56,131.49
21/01/2020,39048,0.04,0.4
21/01/2020,16164,0.32,9.99
21/01/2020,18904,0.08,1.6
21/01/2020,52411,0.08,2.4
21/01/2020,72673,0.04,2.4
21/01/2020,55920,0.04,2
21/01/2020,34675,0.04,0.4
21/01/2020,69827,22.86,1678.66
21/01/2020,37447,0.76,37.57
21/01/2020,10533,0.48,20.78
21/01/2020,76459,0.04,0.4
21/01/2020,57513,0.2,35.57
21/01/2020,25267,0.32,10.39
21/01/2020,34188,0.2,4.4
21/01/2020,90440,0.92,101.52
21/01/2020,95731,42.89,4988.41
21/01/2020,35971,0.12,3.6
21/01/2020,72676,0.84,11.99
21/01/2020,96116,0.04,0.4
21/01/2020,33624,0.2,8.79
21/01/2020,64915,0.04,0.4
21/01/2020,10745,1.8,76.34
21/01/2020,28701,0.04,2.4
21/01/2020,88925,2.24,50.36
21/01/2020,30851,0.24,6.39
21/01/2020,94984,0.08,1.2
21/01/2020,13508,0.04,0.4
21/01/2020,17941,0.92,18.39
21/01/2020,88721,0.24,17.59
21/01/2020,31761,2.32,75.54
21/01/2020,78730,0.04,9.19
21/01/2020,94609,0.04,0.4
21/01/2020,57949,0.2,9.19
21/01/2020,91030,0.16,4.8
21/01/2020,33185,8.67,440.85
21/01/2020,52196,0.24,30.38
21/01/2020,17456,0.04,0.4
21/01/2020,57084,10.39,640.29
21/01/2020,75727,0.04,0.8
21/01/2020,51853,0.12,1.6
21/01/2020,29790,0.08,18.39
21/01/2020,16401,0.08,2.8
21/01/2020,69863,0.8,15.59
21/01/2020,80616,0.12,1.2
21/01/2020,80673,0.04,0.8
21/01/2020,65168,0.04,1.6
21/01/2020,62934,10.55,2711.03
21/01/2020,17182,0.16,6.39
21/01/2020,69429,0.04,1.2
21/01/2020,40967,0.08,1.2
21/01/2020,81189,0.04,1.6
21/01/2020,76649,41.97,2327.74
21/01/2020,15254,3.52,434.85
21/01/2020,45912,0.04,1.6
21/01/2020,55589,1.84,107.11
21/01/2020,52822,0.04,0.4
21/01/2020,39004,0.04,0.4
21/01/2020,47261,0.04,11.59
21/01/2020,37153,23.46,2752.2
21/01/2020,28525,5.56,1012.79
21/01/2020,60825,0.28,7.19
21/01/2020,86775,0.24,7.59
21/01/2020,49050,5.16,934.85
21/01/2020,10225,0.04,0.4
21/01/2020,90929,0.24,3.2
21/01/2020,33869,0.08,1.2
21/01/2020,56028,0.04,1.2
21/01/2020,43491,0.72,105.52
21/01/2020,49751,0.12,4
21/01/2020,11206,0.08,0.8
21/01/2020,80560,0.36,93.13
21/01/2020,73101,0.08,13.59
21/01/2020,53775,0.2,2
21/01/2020,50282,3.52,89.13
21/01/2020,63178,0,
21/01/2020,76214,5.16,249
21/01/2020,83210,0.04,0.4
21/01/2020,62307,0.04,0.4
21/01/2020,65358,0.36,10.79
21/01/2020,36620,0.04,2.4
21/01/2020,60051,4.8,391.29
21/01/2020,16633,1.04,28.78
21/01/2020,64030,0.12,2
21/01/2020,52758,1.72,17.59
21/01/2020,90887,0.08,15.99
21/01/2020,75451,0.04,1.6
21/01/2020,33946,0.04,1.6
21/01/2020,86407,0.2,5.2
21/01/2020,90153,0.04,3.2
21/01/2020,40508,3.08,316.15
21/01/2020,29322,17.23,1467.63
21/01/2020,15225,0.04,0.4
21/01/2020,26488,30.62,7723.82
21/01/2020,91165,8.07,416.07
21/01/2020,97209,2.32,30.38
21/01/2020,13496,0.16,10.79
21/01/2020,54430,2.36,62.75
21/01/2020,50479,1.08,124.7
21/01/2020,28744,0.24,11.99
21/01/2020,28633,0.04,0.8
21/01/2020,69921,0.04,4
21/01/2020,51340,1.64,51.16
21/01/2020,37017,0.04,0.4
21/01/2020,93256,0.04,0.4
21/01/2020,47319,0.04,1.2
21/01/2020,99674,0.04,1.6
21/01/2020,55007,0.4,13.59
21/01/2020,32213,48.52,7708.23
21/01/2020,72713,0.12,3.2
21/01/2020,98265,8.03,796.96
21/01/2020,92844,2.16,157.87
21/01/2020,86575,0.04,1.2
21/01/2020,57724,0.84,282.57
21/01/2020,77582,0.04,1.2
21/01/2020,67843,0,
21/01/2020,33326,2.68,90.33
21/01/2020,13591,0.04,0.4
21/01/2020,80414,0.04,0.8
21/01/2020,85975,3.04,299.76
21/01/2020,88142,1.8,39.57
21/01/2020,84966,0.04,0.4
21/01/2020,40928,0.72,32.37
21/01/2020,94324,13.07,1969.22
21/01/2020,89045,0.04,1.2
21/01/2020,24744,0.64,66.35
21/01/2020,38871,0.04,0.4
21/01/2020,55031,0.08,1.2
21/01/2020,76661,0.08,1.2
21/01/2020,63335,1.08,116.31
21/01/2020,79673,0.16,5.6
21/01/2020,99984,0.04,1.2
21/01/2020,93742,0.88,94.32
21/01/2020,79794,0.04,0.4
21/01/2020,51635,0,
21/01/2020,48165,0.16,3.6
21/01/2020,45811,0.04,0.8
21/01/2020,65277,0,
21/01/2020,17332,1.6,93.92
21/01/2020,75781,0.08,1.6
21/01/2020,66204,0.16,9.99
21/01/2020,53533,0.04,0.4
21/01/2020,66933,0.04,0.4
21/01/2020,76122,0.08,2
21/01/2020,92145,0.04,0.4
21/01/2020,85836,0.96,74.34
21/01/2020,30593,2.84,276.98
21/01/2020,67431,0.08,1.6
21/01/2020,86294,0.04,1.2
21/01/2020,83118,0.76,111.91
21/01/2020,64838,0.04,0.8
21/01/2020,13205,0.08,4
21/01/2020,87342,0.08,2.4
21/01/2020,14168,0.8,69.94
21/01/2020,49571,0.04,23.58
21/01/2020,94511,0.16,2
21/01/2020,63801,0.04,0.4
21/01/2020,52175,0.12,2.4
21/01/2020,61384,2.8,591.13
21/01/2020,42608,0.36,4.4
21/01/2020,16468,0.04,0.4
21/01/2020,66191,0,
21/01/2020,16621,0,
21/01/2020,99916,42.93,2582.73
21/01/2020,19334,0.12,20.38
21/01/2020,84146,0.08,1.2
22/01/2020,55007,0.44,9.19
22/01/2020,92894,0.04,0.4
22/01/2020,85836,2.12,223.73
22/01/2020,25651,0.04,0.8
22/01/2020,24711,16.18,14817.42
22/01/2020,44820,0.08,0.8
22/01/2020,67843,0,
22/01/2020,78818,0.04,0.4
22/01/2020,53399,3.56,222.93
22/01/2020,14168,1.32,136.64
22/01/2020,33624,0.12,4.79
22/01/2020,70957,0.08,0.8
22/01/2020,88925,2.76,68.32
22/01/2020,29485,0.04,0.4
22/01/2020,15225,0.12,4.79
22/01/2020,95731,46.06,7359.57
22/01/2020,90440,0.8,83.1
22/01/2020,95204,0.04,0.8
22/01/2020,60051,5.07,483.02
22/01/2020,88721,0.16,14.78
22/01/2020,89802,0.04,4
22/01/2020,10745,0.32,5.19
22/01/2020,11237,0.12,2.8
22/01/2020,81189,0.04,0.4
22/01/2020,76214,3.56,192.17
22/01/2020,29790,0.12,45.55
22/01/2020,63801,0.04,0.4
22/01/2020,88885,0.04,1.2
22/01/2020,34188,0.2,4.79
22/01/2020,39004,0.04,4.39
22/01/2020,28709,0.04,0.4
22/01/2020,33185,13.82,1269.68
22/01/2020,51340,1.32,55.93
22/01/2020,86407,0.04,0.4
22/01/2020,52175,0.16,1.6
22/01/2020,28525,5.59,821.81
22/01/2020,32563,0.04,1.6
22/01/2020,55031,0.04,0.4
22/01/2020,97369,0.2,5.99
22/01/2020,35201,0.04,0.8
22/01/2020,98402,0.28,12.78
22/01/2020,46833,0.04,0.4
22/01/2020,33946,0.04,0.8
22/01/2020,75679,0.04,0.8
22/01/2020,26753,0,
22/01/2020,83567,0.12,2
22/01/2020,43491,0.48,59.13
22/01/2020,85072,0.24,3.2
22/01/2020,93690,0.12,1.2
22/01/2020,86294,0.92,74.31
22/01/2020,58235,0.04,0.8
22/01/2020,83118,0.56,59.53
22/01/2020,60825,0.2,5.19
22/01/2020,12803,0.08,1.2
22/01/2020,16468,0.08,21.17
22/01/2020,94511,0.16,2.4
22/01/2020,64948,3.24,159.81
22/01/2020,45926,0.2,4.39
22/01/2020,95697,0.04,0.4
22/01/2020,16753,0.68,28.77
22/01/2020,53533,0.16,8.79
22/01/2020,38871,0.04,0.4
22/01/2020,28744,0.24,7.19
22/01/2020,57084,11.55,865.36
22/01/2020,88142,0.8,28.77
22/01/2020,11406,0.08,4.39
22/01/2020,63335,0.52,31.56
22/01/2020,72758,1.2,55.53
22/01/2020,74400,0.08,0.8
22/01/2020,79673,0.04,0.4
22/01/2020,93802,0.04,0.4
22/01/2020,83248,0.04,0.4
22/01/2020,63178,0,
22/01/2020,37017,0.08,1.2
22/01/2020,57293,0.04,0.4
22/01/2020,15254,4.19,573.31
22/01/2020,34201,0.04,3.2
22/01/2020,36692,1.6,144.63
22/01/2020,92844,4.04,365.16
22/01/2020,16164,0.28,11.19
22/01/2020,51853,0.12,1.6
22/01/2020,98102,0.68,94.29
22/01/2020,72713,0.12,3.6
22/01/2020,50712,1,67.52
22/01/2020,76649,43.27,2926.09
22/01/2020,53775,0.12,1.2
22/01/2020,15799,0.04,1.2
22/01/2020,93742,0.88,135.04
22/01/2020,29286,0.16,8.79
22/01/2020,67035,0.36,48.74
22/01/2020,22773,0.04,0.4
22/01/2020,89045,0.08,0.8
22/01/2020,50479,1.36,131.84
22/01/2020,66191,0,
22/01/2020,66933,0.08,1.2
22/01/2020,10533,0.76,62.33
22/01/2020,30851,0.28,7.19
22/01/2020,95859,0.08,3.6
22/01/2020,26512,0.24,22.77
22/01/2020,17332,1.76,101.48
22/01/2020,37963,0.04,2
22/01/2020,94158,0.24,3.2
22/01/2020,42091,0.04,0.8
22/01/2020,72676,0.84,9.99
22/01/2020,26488,30,7542.55
22/01/2020,18296,0.04,0.4
22/01/2020,52196,0.2,19.98
22/01/2020,70972,0.08,1.6
22/01/2020,50854,0.04,1.6
22/01/2020,37153,21.73,2937.28
22/01/2020,35971,0.12,1.2
22/01/2020,81506,0.04,0.4
22/01/2020,80560,0.84,103.08
22/01/2020,49751,0.04,0.8
22/01/2020,68713,0.32,8.39
22/01/2020,69863,0.64,15.98
22/01/2020,28504,4.79,242.11
22/01/2020,57949,0.28,32.36
22/01/2020,45601,0.56,34.36
22/01/2020,50820,0,
22/01/2020,39118,0.04,1.6
22/01/2020,31761,2.32,110.27
22/01/2020,52758,0.84,8.79
22/01/2020,76661,0.12,2.8
22/01/2020,91873,0.08,0.8
22/01/2020,64056,0.04,0.4
22/01/2020,10650,0.04,0.4
22/01/2020,49560,0.04,0.4
22/01/2020,55589,2.24,151.02
22/01/2020,15109,4.83,169
22/01/2020,97280,6.27,905.71
22/01/2020,34635,0.04,0.4
22/01/2020,97209,1.8,25.97
22/01/2020,69921,0.04,1.2
22/01/2020,77698,0.16,3.2
22/01/2020,94324,5.95,484.22
22/01/2020,32213,50.82,9127.05
22/01/2020,71805,2.44,43.95
22/01/2020,24573,0.04,0.4
22/01/2020,13496,0.28,22.77
22/01/2020,78730,0.04,44.35
22/01/2020,52411,0.04,2
22/01/2020,65277,0.04,3.2
22/01/2020,46852,0.04,1.2
22/01/2020,72932,0.04,0.4
22/01/2020,85975,2.64,276.47
22/01/2020,53055,0,
22/01/2020,25267,0.12,11.19
22/01/2020,28701,0.04,0.4
22/01/2020,45811,0.08,4.79
22/01/2020,37447,0.28,11.59
22/01/2020,65358,0.4,15.58
22/01/2020,45005,0.04,0.4
22/01/2020,49571,0.12,32.36
22/01/2020,83270,0.12,2
22/01/2020,41581,0.12,4.39
22/01/2020,48165,0.08,11.19
22/01/2020,35573,0.04,0.4
22/01/2020,40508,0.52,10.79
22/01/2020,99916,43.63,2875.35
22/01/2020,72673,0.04,0.8
22/01/2020,50104,0.16,3.2
22/01/2020,47285,0.68,22.77
22/01/2020,13699,0.08,0.8
22/01/2020,90887,0.04,8.79
22/01/2020,49369,0.08,1.6
22/01/2020,57513,0.24,15.98
22/01/2020,52448,0,
22/01/2020,49785,0.04,0.4
22/01/2020,64838,0.04,0.4
22/01/2020,69827,21.93,1440.27
22/01/2020,42608,0.48,5.59
22/01/2020,86775,0.08,3.6
22/01/2020,11206,0.24,5.19
22/01/2020,27232,0.08,0.8
22/01/2020,49050,7.55,1573.31
22/01/2020,40928,0.12,1.6
22/01/2020,89267,0.04,1.2
22/01/2020,16406,0.36,67.12
22/01/2020,19184,0.44,6.79
22/01/2020,86935,0.08,0.8
22/01/2020,62934,6.35,1190.17
22/01/2020,16633,0.32,16.78
22/01/2020,61384,3.08,666.4
22/01/2020,83862,0.4,4.39
22/01/2020,29322,15.78,1425.89
22/01/2020,17941,1.04,22.37
22/01/2020,73006,0.04,0.4
22/01/2020,98265,8.59,586.5
22/01/2020,80431,0.08,2.8
22/01/2020,66204,0.12,1.6
22/01/2020,91397,0.04,3.6
22/01/2020,90929,0.04,0.4
22/01/2020,17182,0.12,3.2
22/01/2020,50282,2.36,39.15
22/01/2020,54430,2.68,119.86
22/01/2020,76455,0.04,1.2
22/01/2020,73397,0.04,0.4
22/01/2020,19334,0.12,1.6
22/01/2020,99674,0.04,2
22/01/2020,92145,0.04,1.2
22/01/2020,41587,0.04,0.4
22/01/2020,92867,0.28,10.39
22/01/2020,24744,0.36,15.18
22/01/2020,47319,0.04,4.39
22/01/2020,30593,1.16,114.66
22/01/2020,16401,0.08,1.6
22/01/2020,57724,0.96,620.46
22/01/2020,28633,0.04,1.2
22/01/2020,86059,0.64,17.58
22/01/2020,97988,0.04,4
22/01/2020,54511,0.04,0.8
22/01/2020,48036,0.04,0.4
22/01/2020,70167,0.16,3.2
22/01/2020,73814,0.04,0.4
22/01/2020,13205,0.16,4
22/01/2020,85378,0.04,0.4
22/01/2020,91030,0.16,4.39
22/01/2020,64030,0.04,8.39
22/01/2020,17456,0.04,0.4
22/01/2020,83210,0.08,0.8
22/01/2020,71702,0.04,0.8
22/01/2020,91165,11.35,668.4
22/01/2020,71564,0.12,2.8
22/01/2020,76122,0.04,0.8
22/01/2020,18904,0.04,1.2
22/01/2020,64947,0.12,9.19
22/01/2020,78063,0.04,0.4
22/01/2020,15305,0.08,1.2
22/01/2020,15266,0.04,0.8
22/01/2020,86703,0.04,19.58
22/01/2020,33326,3.44,222.13
23/01/2020,17182,0.04,0.8
23/01/2020,47364,0.04,0.4
23/01/2020,70972,0.04,0.8
23/01/2020,69827,22.74,1866.77
23/01/2020,15254,4.67,650.18
23/01/2020,91397,0.24,4.79
23/01/2020,96034,0.04,1.2
23/01/2020,94158,0.32,4.79
23/01/2020,87342,0.12,3.19
23/01/2020,23483,0.04,0.8
23/01/2020,51853,0.08,0.8
23/01/2020,55007,0.08,1.6
23/01/2020,96864,0.2,3.59
23/01/2020,85975,3.95,428.4
23/01/2020,93742,0.68,68.61
23/01/2020,36501,0.04,0.8
23/01/2020,28709,0.08,0.8
23/01/2020,83862,0.08,0.8
23/01/2020,89050,0.04,0.4
23/01/2020,34201,0.08,1.2
23/01/2020,97369,0.08,1.99
23/01/2020,32340,0.04,0.4
23/01/2020,45005,0.04,3.19
23/01/2020,35971,0.04,0.8
