time,lp_id,pct_access,engagement_index
4/02/2020,47261,0.09,3.06
4/02/2020,74653,0,
4/02/2020,13496,0.61,24.9
4/02/2020,88925,1.22,18.35
4/02/2020,43491,0.04,0.87
4/02/2020,46752,0.04,0.44
4/02/2020,11585,0,
4/02/2020,94058,0.04,0.44
4/02/2020,22741,0,
4/02/2020,73952,1.7,37.13
4/02/2020,13429,0,
4/02/2020,91873,0.04,0.44
4/02/2020,24711,0.17,3.06
4/02/2020,64124,0.04,0.44
4/02/2020,71275,0.04,0.44
4/02/2020,49062,0.04,0.87
4/02/2020,26488,10.62,1791.61
4/02/2020,81236,0,
4/02/2020,95859,0.04,3.93
4/02/2020,97209,0,
4/02/2020,39004,0.22,92.62
4/02/2020,36620,0,
4/02/2020,29322,0.31,6.99
4/02/2020,92918,0.13,4.81
4/02/2020,49912,0,
4/02/2020,32032,0,
4/02/2020,84430,0,
4/02/2020,55589,3.98,757.1
4/02/2020,11406,0.04,13.54
4/02/2020,90153,0.17,3.93
4/02/2020,86059,0.04,0.44
4/02/2020,28525,2.8,882.04
4/02/2020,37479,0,
4/02/2020,61384,0.22,46.31
4/02/2020,76007,0.17,6.55
4/02/2020,69429,0,
4/02/2020,78818,0.22,10.48
4/02/2020,60825,0.22,2.62
4/02/2020,64947,0.26,2.62
4/02/2020,54827,0.61,117.96
4/02/2020,28578,0.26,3.06
4/02/2020,60051,0,
4/02/2020,95253,0.87,923.98
4/02/2020,80431,0.04,1.75
4/02/2020,24342,0,
4/02/2020,89802,0.04,0.44
4/02/2020,79547,0.04,1.31
4/02/2020,50479,0.17,16.16
4/02/2020,95983,0.31,29.27
4/02/2020,96116,0.04,3.93
4/02/2020,11237,0,
4/02/2020,84423,0,
4/02/2020,47267,0,
4/02/2020,40230,0,
4/02/2020,99916,5.33,342.07
4/02/2020,63335,0.04,0.44
4/02/2020,63660,0,
4/02/2020,76214,2.49,552.21
4/02/2020,92867,0,
4/02/2020,46123,0.17,2.18
4/02/2020,28199,0,
4/02/2020,70167,0.04,0.87
4/02/2020,60286,8.17,1136.74
4/02/2020,48036,0.04,0.87
4/02/2020,65951,0.04,0.44
4/02/2020,15225,0.13,1.75
4/02/2020,52175,0.17,3.93
4/02/2020,83394,0,
4/02/2020,56198,0,
4/02/2020,69757,0.7,79.95
4/02/2020,16633,0.31,21.84
4/02/2020,28744,0.04,0.44
4/02/2020,10225,0.04,0.44
4/02/2020,37409,0,
4/02/2020,12816,0,
4/02/2020,93742,1.09,138.05
4/02/2020,30591,0.04,0.44
4/02/2020,66838,0,
4/02/2020,10963,0,
4/02/2020,67035,0.04,0.44
4/02/2020,19334,0.04,0.44
4/02/2020,16401,0.04,0.87
4/02/2020,29158,0,
4/02/2020,98001,0,
4/02/2020,40369,0.04,9.17
4/02/2020,32213,24.46,2037.57
4/02/2020,95731,6.6,592.4
4/02/2020,75451,0.04,2.62
4/02/2020,47364,0,
4/02/2020,24504,0.57,6.12
4/02/2020,49570,0.04,1.31
4/02/2020,57371,0.04,0.87
4/02/2020,68713,0,
4/02/2020,86294,0.04,0.44
4/02/2020,57609,0,
4/02/2020,28504,0.52,9.61
4/02/2020,14364,0,
4/02/2020,80144,0.04,0.44
4/02/2020,16164,0.52,45.43
4/02/2020,69827,2.8,127.57
4/02/2020,17920,0,
4/02/2020,49571,0,
4/02/2020,32050,0,
4/02/2020,86703,0,
4/02/2020,15546,0,
4/02/2020,51569,0.04,1.31
4/02/2020,65535,0.04,0.44
4/02/2020,96864,0,
4/02/2020,86775,0.04,0.44
4/02/2020,72758,0,
4/02/2020,98265,6.47,623.85
4/02/2020,68000,0,
4/02/2020,80560,4.06,948.89
4/02/2020,99671,0.17,15.73
4/02/2020,14168,0.04,1.31
4/02/2020,33869,0,
4/02/2020,97988,0.04,17.91
4/02/2020,85572,0,
4/02/2020,64948,1.92,44.56
4/02/2020,62934,0.04,14.85
4/02/2020,14124,0.04,0.44
4/02/2020,54794,0,
4/02/2020,30851,0.26,3.49
4/02/2020,54430,0.22,10.48
4/02/2020,86812,0.04,2.18
4/02/2020,69863,0.44,23.15
4/02/2020,10533,0.04,0.44
4/02/2020,85327,0,
4/02/2020,49751,0.04,1.31
4/02/2020,82296,0,
4/02/2020,85834,0.66,41.07
4/02/2020,52758,0.04,0.87
4/02/2020,64838,0.92,269.11
4/02/2020,55920,0.04,0.44
4/02/2020,92894,0.04,0.44
4/02/2020,15305,0.04,0.44
4/02/2020,51288,0.09,2.18
4/02/2020,72645,0,
4/02/2020,92844,0.13,9.17
4/02/2020,76649,20.53,481.43
4/02/2020,48165,0.04,0.44
5/02/2020,11206,0.26,3.49
5/02/2020,16986,0,
5/02/2020,12610,0,
5/02/2020,41280,0,
5/02/2020,41587,0.04,0.87
5/02/2020,23483,0.22,13.98
5/02/2020,28199,0,
5/02/2020,35316,0,
5/02/2020,43818,0,
5/02/2020,59304,0.04,1.31
5/02/2020,48165,0.04,0.44
5/02/2020,76649,22.15,705.55
5/02/2020,69863,0.66,22.72
5/02/2020,49912,0,
5/02/2020,95731,6.12,692.44
5/02/2020,16753,0.22,3.93
5/02/2020,88925,0.61,12.23
5/02/2020,84652,0.04,0.44
5/02/2020,61474,0,
5/02/2020,10963,0,
5/02/2020,73952,0.92,19.66
5/02/2020,37017,0.04,0.44
5/02/2020,81236,0,
5/02/2020,85572,0,
5/02/2020,26491,0.04,0.87
5/02/2020,14769,0.13,11.8
5/02/2020,65277,0,
5/02/2020,24711,0.35,188.29
5/02/2020,26881,10.05,107.91
5/02/2020,60051,0,
5/02/2020,32340,0.22,10.05
5/02/2020,59257,0,
5/02/2020,56441,0.04,1.75
5/02/2020,69757,0.39,108.78
5/02/2020,83394,0,
5/02/2020,77698,0.04,0.44
5/02/2020,76214,0.92,80.82
5/02/2020,66713,0,
5/02/2020,91873,0.04,0.44
5/02/2020,23071,0.04,0.44
5/02/2020,64947,0.74,47.62
5/02/2020,29790,0.04,2.18
5/02/2020,94158,0.09,1.31
5/02/2020,95983,0.09,7.86
5/02/2020,22856,0.04,1.75
5/02/2020,71275,0.13,1.31
5/02/2020,98265,6.95,515.51
5/02/2020,13699,0.31,3.93
5/02/2020,52822,0.04,3.49
5/02/2020,68973,0,
5/02/2020,24559,0,
5/02/2020,51853,0.04,0.87
5/02/2020,72468,0,
5/02/2020,93742,1.18,176.93
5/02/2020,93256,0.04,0.44
5/02/2020,49571,0,
5/02/2020,56603,0,
5/02/2020,82296,0,
5/02/2020,80560,2.4,391
5/02/2020,33869,0,
5/02/2020,50712,0,
5/02/2020,62538,0.31,4.37
5/02/2020,49751,0.04,3.93
5/02/2020,28504,0.31,19.66
5/02/2020,32050,0,
5/02/2020,68019,0.83,17.47
5/02/2020,92867,0.09,1.31
5/02/2020,48370,0.09,0.87
5/02/2020,83567,0.04,0.87
5/02/2020,99671,0.13,30.14
5/02/2020,45005,0,
5/02/2020,35201,0.04,3.49
5/02/2020,52196,0.04,0.87
5/02/2020,68713,0,
5/02/2020,81189,0.04,1.75
5/02/2020,13429,0,
5/02/2020,14658,0,
5/02/2020,31956,0,
5/02/2020,54827,0.92,149.85
5/02/2020,50854,0,
5/02/2020,85327,0,
5/02/2020,60825,0.57,87.37
5/02/2020,15225,0.04,5.68
5/02/2020,12816,0.04,1.31
5/02/2020,15254,0.26,26.21
5/02/2020,12803,0.04,0.87
5/02/2020,50104,0.09,1.31
5/02/2020,60286,7.56,1112.71
5/02/2020,13496,0.57,13.11
5/02/2020,21668,0,
5/02/2020,33946,0.09,0.87
5/02/2020,16633,0.44,31.45
5/02/2020,13326,0.04,2.62
5/02/2020,88885,0.04,0.44
5/02/2020,30556,0.04,0.44
5/02/2020,97209,0.04,0.44
5/02/2020,86703,0,
5/02/2020,16406,0.04,28.4
5/02/2020,90151,0,
5/02/2020,61384,0.22,65.09
5/02/2020,34887,0,
5/02/2020,70167,0,
5/02/2020,53399,0.04,1.75
5/02/2020,79547,0,
5/02/2020,85072,0.22,13.54
5/02/2020,18892,0.04,0.44
5/02/2020,86059,0.22,29.71
5/02/2020,99916,3.71,224.12
5/02/2020,37103,0,
5/02/2020,63660,0,
5/02/2020,66933,0.26,152.03
5/02/2020,91030,0.17,164.7
5/02/2020,24504,0.92,11.36
5/02/2020,11585,0.04,0.44
5/02/2020,64948,1.53,61.16
5/02/2020,27232,0.09,1.31
5/02/2020,22773,0.09,1.31
5/02/2020,28633,0,
5/02/2020,90153,0.04,1.75
5/02/2020,18904,0.04,0.44
5/02/2020,33185,9.7,623.85
5/02/2020,30532,0.22,33.2
5/02/2020,61517,0.04,0.44
5/02/2020,49899,0,
5/02/2020,79673,0,
5/02/2020,47267,0,
5/02/2020,64838,2.14,755.35
5/02/2020,71805,0.04,0.87
5/02/2020,90929,0.04,12.67
5/02/2020,55031,0.04,0.44
5/02/2020,31075,0,
5/02/2020,26512,0,
5/02/2020,28744,0.04,0.44
5/02/2020,94058,0.04,0.44
5/02/2020,51340,0.04,0.87
5/02/2020,56028,0,
5/02/2020,92894,0,
5/02/2020,11406,0.04,67.72
5/02/2020,18296,0,
5/02/2020,84423,0,
5/02/2020,28578,0.87,9.17
5/02/2020,39004,0.04,6.99
5/02/2020,29158,0,
5/02/2020,18663,0.04,0.44
5/02/2020,75451,0.04,0.44
5/02/2020,74653,0,
5/02/2020,25267,0,
5/02/2020,77640,0.04,0.44
5/02/2020,48036,0.04,0.44
5/02/2020,47364,0.48,24.9
5/02/2020,67035,0,
5/02/2020,94982,0.04,0.44
5/02/2020,28786,0.09,2.18
5/02/2020,57084,6.47,498.91
5/02/2020,19334,0.35,4.81
5/02/2020,69586,0.04,0.87
5/02/2020,69429,0.04,0.44
5/02/2020,57949,0.09,21.41
5/02/2020,28701,0,
5/02/2020,49062,0.04,8.3
5/02/2020,10225,0.09,0.87
5/02/2020,26488,5.94,2051.55
5/02/2020,78818,0.04,0.44
5/02/2020,95253,0.87,899.08
5/02/2020,52850,3.19,47.18
5/02/2020,52175,0.09,12.23
5/02/2020,38326,0,
5/02/2020,16831,0,
5/02/2020,72713,0.09,2.62
5/02/2020,96706,0.04,1.75
5/02/2020,53775,0.04,1.75
5/02/2020,85682,0,
5/02/2020,30851,0.17,2.62
5/02/2020,72645,0,
5/02/2020,86294,0.04,0.87
5/02/2020,13591,0.04,2.18
5/02/2020,39048,0.04,1.75
5/02/2020,65535,0.04,0.44
5/02/2020,37479,0,
5/02/2020,35971,0,
5/02/2020,63740,0,
5/02/2020,95859,0,
5/02/2020,17177,0,
5/02/2020,28003,0,
5/02/2020,36620,0,
5/02/2020,16401,0.04,2.18
5/02/2020,10533,0,
5/02/2020,32213,22.11,1986.46
5/02/2020,78730,0.22,51.11
5/02/2020,47261,0.09,1.31
5/02/2020,15305,0.09,0.87
5/02/2020,50479,0.96,67.28
5/02/2020,30025,0,
5/02/2020,72703,0,
5/02/2020,85834,0.13,3.06
5/02/2020,61945,0,
5/02/2020,14168,0.17,23.15
5/02/2020,72758,0.04,9.17
5/02/2020,97715,0,
5/02/2020,54430,0.39,15.29
5/02/2020,10625,0,
5/02/2020,28525,3.23,695.94
5/02/2020,34122,0.04,0.44
5/02/2020,86407,0,
5/02/2020,91165,0.13,7.86
5/02/2020,69827,2.49,202.71
5/02/2020,85975,0.48,19.66
5/02/2020,46123,0.04,0.44
5/02/2020,65358,0.31,10.48
5/02/2020,29322,0.13,3.93
5/02/2020,16164,0.35,6.55
5/02/2020,56198,0,
5/02/2020,76007,1.35,96.99
5/02/2020,92918,0.13,1.31
5/02/2020,55589,5.85,807.34
5/02/2020,79794,0.04,2.18
5/02/2020,99142,0.04,1.31
5/02/2020,92844,0.04,1.31
6/02/2020,23071,0.04,0.44
6/02/2020,92918,0.09,4.37
6/02/2020,37409,0,
6/02/2020,99671,0.17,55.9
6/02/2020,88885,0.09,0.87
6/02/2020,71000,0.04,0.44
6/02/2020,49912,0,
6/02/2020,93742,1.18,248.47
6/02/2020,92867,0.39,15.72
6/02/2020,10533,0,
6/02/2020,30851,0.26,4.37
6/02/2020,30532,0.22,55.02
6/02/2020,28578,0.52,5.24
6/02/2020,66204,0.04,0.44
6/02/2020,62538,0.39,29.26
6/02/2020,13591,0.09,1.75
6/02/2020,39293,0,
6/02/2020,60051,0,
6/02/2020,47364,0.22,6.99
6/02/2020,57609,0,
6/02/2020,86703,0,
6/02/2020,83270,0.04,0.44
6/02/2020,56441,0.04,1.31
6/02/2020,43044,0.04,2.18
6/02/2020,96116,0.04,9.61
6/02/2020,76007,0.17,8.3
6/02/2020,24711,0.52,359.39
6/02/2020,11585,0,
6/02/2020,54794,0,
6/02/2020,61746,0,
6/02/2020,51340,0,
6/02/2020,57084,5.81,378.6
6/02/2020,23483,0.22,28.38
6/02/2020,92871,0,
6/02/2020,52091,0,
6/02/2020,29322,0.09,4.37
6/02/2020,16633,0.44,15.28
6/02/2020,63801,0.04,0.44
6/02/2020,68019,0,
6/02/2020,13496,0.57,13.97
6/02/2020,50104,0.04,1.31
6/02/2020,26041,0,
6/02/2020,82296,0,
6/02/2020,29158,0,
6/02/2020,61945,0,
6/02/2020,38871,0,
6/02/2020,57371,0,
6/02/2020,65277,0.04,1.31
6/02/2020,16753,0.26,5.68
6/02/2020,72468,0,
6/02/2020,28504,0.26,13.54
6/02/2020,72758,0,
6/02/2020,45811,0.04,0.87
6/02/2020,72673,0,
6/02/2020,15225,0.13,1.31
6/02/2020,98001,0,
6/02/2020,49751,0.09,3.06
6/02/2020,50479,0.22,12.23
6/02/2020,78586,0.04,1.31
6/02/2020,97280,0,
6/02/2020,66282,0,
6/02/2020,37017,0.04,0.87
6/02/2020,77698,0,
6/02/2020,98619,0,
6/02/2020,26225,0,
6/02/2020,60825,0.04,2.18
6/02/2020,37891,0,
6/02/2020,71200,0,
6/02/2020,81154,0,
6/02/2020,52615,0,
6/02/2020,88925,1.4,26.2
6/02/2020,91033,0.04,0.44
6/02/2020,57634,0.04,0.87
6/02/2020,55278,0,
6/02/2020,83076,0,
6/02/2020,12803,0.04,0.44
6/02/2020,39004,0,
6/02/2020,61384,0.22,31.44
6/02/2020,66069,0.09,2.18
6/02/2020,93690,0.04,1.75
6/02/2020,80877,0.04,0.87
6/02/2020,26491,0,
6/02/2020,95859,0,
6/02/2020,85834,0.04,3.49
6/02/2020,50580,0,
6/02/2020,69757,0.22,28.38
6/02/2020,75570,0,
6/02/2020,24342,0,
6/02/2020,89267,0.04,0.44
6/02/2020,94058,0.04,0.44
6/02/2020,52175,0.22,6.55
6/02/2020,76214,4.06,277.73
6/02/2020,78818,0.09,3.06
6/02/2020,19334,0.04,1.31
6/02/2020,86407,0.31,7.86
6/02/2020,52758,0,
6/02/2020,66051,0.04,4.37
6/02/2020,84423,0,
6/02/2020,76889,0,
6/02/2020,46123,0.04,0.87
6/02/2020,33562,0,
6/02/2020,64948,4.19,176.86
6/02/2020,37479,0,
6/02/2020,43925,0.04,0.44
6/02/2020,55007,0,
6/02/2020,90153,0.09,1.75
6/02/2020,75781,0,
6/02/2020,60286,6.29,887.34
6/02/2020,36620,0,
6/02/2020,85975,1.48,175.98
6/02/2020,55355,0,
6/02/2020,10225,0.04,0.44
6/02/2020,81189,0.04,12.66
6/02/2020,22773,0.09,0.87
6/02/2020,84239,0,
6/02/2020,45005,0.09,1.75
6/02/2020,33869,0,
6/02/2020,64838,2.14,637.55
6/02/2020,89802,0.09,13.1
6/02/2020,54430,0.31,23.14
6/02/2020,77640,0.09,3.93
6/02/2020,73323,0.04,1.31
6/02/2020,29790,0.04,4.37
6/02/2020,81400,0.09,1.75
6/02/2020,76649,21.09,586.46
6/02/2020,51288,0,
6/02/2020,51853,0.04,0.87
6/02/2020,72713,0.09,1.31
6/02/2020,33185,4.02,232.75
6/02/2020,34122,0.04,2.18
6/02/2020,96864,0,
6/02/2020,92894,0.04,0.44
6/02/2020,86059,0.17,3.49
6/02/2020,81127,0.09,1.31
6/02/2020,14769,0.92,91.7
6/02/2020,80560,2.58,470.74
6/02/2020,74664,0.04,0.44
6/02/2020,28786,0.04,0.44
6/02/2020,65195,0,
6/02/2020,15254,0.22,7.86
6/02/2020,64947,0.74,50.66
6/02/2020,94105,0,
6/02/2020,33326,0.13,2.62
6/02/2020,26881,9,103.06
6/02/2020,95983,0.04,1.31
6/02/2020,55589,0.35,59.39
6/02/2020,66933,0.26,124.89
6/02/2020,65358,0.39,5.68
6/02/2020,52196,0,
6/02/2020,65535,0,
6/02/2020,69827,2.1,142.79
6/02/2020,35201,0.09,24.02
6/02/2020,67035,0.04,1.75
6/02/2020,56028,0.04,0.87
6/02/2020,51265,0,
6/02/2020,24778,0,
6/02/2020,22624,0.04,0.44
6/02/2020,85572,0,
6/02/2020,66838,0,
6/02/2020,49687,0.04,0.44
6/02/2020,80144,0.04,0.44
6/02/2020,26488,10,3380.35
6/02/2020,98265,5.5,691.7
6/02/2020,78730,0.09,5.24
6/02/2020,60106,0,
6/02/2020,79673,0.04,1.31
6/02/2020,14168,1.14,160.7
6/02/2020,97715,0,
6/02/2020,28003,0,
6/02/2020,13429,0,
6/02/2020,22856,0.04,0.44
6/02/2020,91165,0.31,34.5
6/02/2020,94158,0.13,3.06
6/02/2020,93413,0.04,0.44
6/02/2020,43716,0,
6/02/2020,48165,0.04,0.44
6/02/2020,11286,0.09,0.87
6/02/2020,22879,0.04,0.44
6/02/2020,16164,0.61,23.58
6/02/2020,13699,0.22,4.37
6/02/2020,96885,0.04,0.44
6/02/2020,24504,0.61,6.55
6/02/2020,66551,0.04,0.44
6/02/2020,50712,0.04,0.44
6/02/2020,59304,0,
6/02/2020,71564,0,
6/02/2020,86294,0.44,29.26
6/02/2020,99916,4.06,222.27
6/02/2020,41587,0.04,0.87
6/02/2020,32213,19,1695.63
6/02/2020,28525,6.24,1318.78
6/02/2020,47267,0,
6/02/2020,71275,0.35,5.24
6/02/2020,63335,0.31,9.61
6/02/2020,95253,0.92,898.69
6/02/2020,15305,0.04,0.44
6/02/2020,73952,0.09,3.49
6/02/2020,49521,0,
6/02/2020,49062,0.04,0.87
6/02/2020,35316,0,
6/02/2020,32340,0.04,2.62
6/02/2020,69863,0.35,4.8
6/02/2020,49571,0,
6/02/2020,52448,0,
6/02/2020,85072,0.04,0.44
6/02/2020,94456,0,
6/02/2020,91030,0.26,143.23
6/02/2020,40319,0,
6/02/2020,54827,0.96,166.81
6/02/2020,28199,0.17,6.11
6/02/2020,69429,0.04,0.44
6/02/2020,11206,0.31,3.49
6/02/2020,95731,5.81,462.45
6/02/2020,46752,0.35,5.24
6/02/2020,96706,0.04,14.41
7/02/2020,47364,0.09,4.36
7/02/2020,85072,0.26,12.22
7/02/2020,92844,0.04,0.87
7/02/2020,18659,0,
7/02/2020,89267,0.04,0.87
7/02/2020,78730,0,
7/02/2020,16633,0.44,12.22
7/02/2020,11585,0.04,0.44
7/02/2020,81236,0,
7/02/2020,57084,4.98,334.35
7/02/2020,29158,0,
7/02/2020,41587,0.04,0.44
7/02/2020,69863,0.09,0.87
7/02/2020,49912,0,
7/02/2020,83270,0.04,0.87
7/02/2020,37963,0.04,0.44
7/02/2020,32141,0.04,0.44
7/02/2020,46119,0,
7/02/2020,48165,0.04,1.31
7/02/2020,31956,0,
7/02/2020,85834,0.35,14.4
7/02/2020,60051,0,
7/02/2020,63801,0.04,0.44
7/02/2020,40508,0,
7/02/2020,14168,0.13,5.67
7/02/2020,94158,0.04,0.44
7/02/2020,76649,16.94,427.32
7/02/2020,91033,0,
7/02/2020,35316,0,
7/02/2020,59257,0.04,0.44
7/02/2020,24711,1.79,1773.9
7/02/2020,83639,0,
7/02/2020,73952,0.04,0.87
7/02/2020,82296,0,
7/02/2020,45811,0.04,0.44
7/02/2020,24532,0.04,0.44
7/02/2020,98265,5.11,682.67
7/02/2020,93742,1.18,108.69
7/02/2020,83118,0,
7/02/2020,71805,0.04,0.44
7/02/2020,90153,0,
7/02/2020,33326,0.04,0.44
7/02/2020,60106,0,
7/02/2020,42321,0.04,0.44
7/02/2020,52175,0.13,4.8
7/02/2020,52945,0,
7/02/2020,11206,0.22,2.62
7/02/2020,28504,0.39,16.15
7/02/2020,56441,0.04,1.75
7/02/2020,91030,0.13,240.94
7/02/2020,32340,0.13,1.31
7/02/2020,33185,1,51.07
7/02/2020,54430,0.44,12.22
7/02/2020,64946,0.04,0.44
7/02/2020,28578,0.22,3.06
7/02/2020,54794,0,
7/02/2020,97209,0,
7/02/2020,56198,0,
7/02/2020,69586,0.04,0.44
7/02/2020,85327,0,
7/02/2020,16753,0.09,1.31
7/02/2020,15799,0,
7/02/2020,29322,0.17,16.15
7/02/2020,67035,0.04,0.87
7/02/2020,99916,4.19,213.44
7/02/2020,10650,0.22,2.18
7/02/2020,50479,0.09,1.31
7/02/2020,99671,0.09,19.21
7/02/2020,76007,0.17,6.55
7/02/2020,52758,0.04,0.44
7/02/2020,85572,0,
7/02/2020,22773,0.09,0.87
7/02/2020,65535,0,
7/02/2020,66069,0.09,1.31
7/02/2020,50692,0,
7/02/2020,33946,0.13,4.8
7/02/2020,13699,0.09,0.87
7/02/2020,36620,0,
7/02/2020,81189,0.09,27.5
7/02/2020,15225,0.09,2.18
7/02/2020,88925,0.44,4.8
7/02/2020,40369,0.04,0.44
7/02/2020,23483,0.04,13.53
7/02/2020,51853,0.22,4.36
7/02/2020,49751,0.17,3.93
7/02/2020,37479,0,
7/02/2020,57609,0,
7/02/2020,95983,0.09,1.75
7/02/2020,29326,0.04,0.44
7/02/2020,28786,0.09,1.31
7/02/2020,26488,10.21,4185.07
7/02/2020,28003,0,
7/02/2020,34122,0.04,1.31
7/02/2020,66838,0,
7/02/2020,94058,0.09,1.31
7/02/2020,48036,0.04,0.44
7/02/2020,46752,0.7,9.17
7/02/2020,64838,4.8,1466.17
7/02/2020,59304,0,
7/02/2020,30851,0.31,4.8
7/02/2020,69827,1.57,110.87
7/02/2020,15254,0.17,9.6
7/02/2020,46123,0.04,0.44
7/02/2020,92871,0,
7/02/2020,70167,0.09,0.87
7/02/2020,90014,0,
7/02/2020,16468,0.04,0.44
7/02/2020,26881,6.33,73.77
7/02/2020,10533,0.35,94.72
7/02/2020,19334,0.26,2.62
7/02/2020,68713,0,
7/02/2020,78818,0.13,1.31
7/02/2020,35696,0.09,13.09
7/02/2020,29286,0.04,2.62
7/02/2020,39159,0,
7/02/2020,64915,0,
7/02/2020,65277,0.09,1.75
7/02/2020,84423,0,
7/02/2020,24504,0.87,9.6
7/02/2020,14769,0.92,93.41
7/02/2020,16401,0.13,1.31
7/02/2020,28199,0,
7/02/2020,13591,0.09,2.18
7/02/2020,88721,0.04,0.44
7/02/2020,75451,0.04,11.79
7/02/2020,83394,0,
7/02/2020,64947,0.57,25.32
7/02/2020,56028,0.04,0.87
7/02/2020,90929,0.04,0.87
7/02/2020,32050,0,
7/02/2020,13429,0,
7/02/2020,72758,0,
7/02/2020,72468,0,
7/02/2020,72645,0,
7/02/2020,50712,0.09,0.87
7/02/2020,84561,0,
7/02/2020,71275,0.04,0.44
7/02/2020,64948,3.06,162.37
7/02/2020,66933,0.13,92.1
7/02/2020,69429,0.09,1.31
7/02/2020,33869,0,
7/02/2020,75781,0,
7/02/2020,18725,0.04,0.44
7/02/2020,85975,1.62,211.7
7/02/2020,13496,0.74,23.13
7/02/2020,52196,0,
7/02/2020,43044,0.04,0.87
7/02/2020,30532,0.17,31.86
7/02/2020,71784,0.04,0.44
7/02/2020,16406,0.04,19.21
7/02/2020,60286,2.84,391.53
7/02/2020,60825,0.17,3.93
7/02/2020,95859,0,
7/02/2020,80144,0,
7/02/2020,80649,0.04,0.87
7/02/2020,95731,6.2,509.38
7/02/2020,76214,6.85,492.8
7/02/2020,79673,0,
7/02/2020,75570,0,
7/02/2020,22624,0.04,1.31
7/02/2020,61517,0.04,0.44
7/02/2020,49369,0.04,0.44
7/02/2020,47267,0,
7/02/2020,51288,0.04,0.44
7/02/2020,81154,0,
7/02/2020,97280,0,
7/02/2020,54827,0.61,106.07
7/02/2020,12803,0.17,2.18
7/02/2020,91165,0.31,39.72
7/02/2020,17619,0,
7/02/2020,80560,2.49,637.71
7/02/2020,13117,0,
7/02/2020,92894,0,
7/02/2020,13326,0.04,2.18
7/02/2020,32213,21.48,1650.81
7/02/2020,88885,0.09,0.87
7/02/2020,68854,0,
7/02/2020,95253,0.96,1079.44
7/02/2020,86294,0.09,1.31
7/02/2020,26753,0.04,0.87
7/02/2020,16164,0.74,23.13
7/02/2020,42091,0,
7/02/2020,65358,0.35,6.11
7/02/2020,28633,0,
7/02/2020,28525,1.75,483.2
7/02/2020,55007,0.09,0.87
7/02/2020,86034,0,
7/02/2020,61384,0.22,40.16
7/02/2020,96116,0.04,16.15
7/02/2020,17177,0,
7/02/2020,49571,0,
7/02/2020,11286,0.13,3.06
7/02/2020,60573,0.04,8.29
7/02/2020,63335,1.66,157.57
7/02/2020,32032,0,
7/02/2020,55589,0.13,10.04
7/02/2020,16353,0,
7/02/2020,92918,0.13,1.75
7/02/2020,96706,0.04,5.67
7/02/2020,26407,0.04,77.7
7/02/2020,92867,0.09,1.31
7/02/2020,23674,0.04,0.87
7/02/2020,45005,0.04,0.87
7/02/2020,68019,0.04,0.44
7/02/2020,31827,0.04,0.87
7/02/2020,61945,0,
7/02/2020,19957,0,
8/02/2020,60286,0.22,41.47
8/02/2020,32213,0.17,6.11
8/02/2020,37479,0,
8/02/2020,64838,0.04,11.35
8/02/2020,97209,0,
8/02/2020,33185,0,
8/02/2020,62538,0,
8/02/2020,95731,0.22,14.84
8/02/2020,47267,0,
8/02/2020,16164,0.04,3.93
8/02/2020,76649,0.09,3.49
8/02/2020,98265,0.13,22.7
8/02/2020,47364,0,
8/02/2020,99916,0.04,0.44
8/02/2020,26488,0,
8/02/2020,88925,0.09,1.31
8/02/2020,66933,0.04,10.91
8/02/2020,54794,0,
8/02/2020,98001,0,
8/02/2020,28504,0,
8/02/2020,84423,0,
8/02/2020,65277,0,
9/02/2020,82296,0,
9/02/2020,95859,0,
9/02/2020,33185,0,
9/02/2020,76649,0.13,3.93
9/02/2020,85834,0,
9/02/2020,95731,0.22,4.8
9/02/2020,28504,0,
9/02/2020,29322,0,
9/02/2020,61384,0.04,3.49
9/02/2020,32032,0,
9/02/2020,99916,0.04,0.87
9/02/2020,84423,0,
9/02/2020,47364,0,
9/02/2020,32213,0.04,1.31
9/02/2020,26488,0,
9/02/2020,66933,0.09,24.01
9/02/2020,37479,0,
9/02/2020,64838,0.09,0.87
9/02/2020,90153,0,
9/02/2020,65277,0,
9/02/2020,80560,0.09,13.97
9/02/2020,60286,0.04,3.06
10/02/2020,45811,0.13,1.31
10/02/2020,60051,0,
10/02/2020,95253,0.96,782.63
10/02/2020,46123,0.04,0.44
10/02/2020,89050,0.04,0.44
10/02/2020,54430,0.17,6.98
10/02/2020,97988,0.04,6.98
10/02/2020,32213,13.92,1624.18
10/02/2020,80560,2.49,475.77
10/02/2020,37479,0,
10/02/2020,14769,0.61,24.88
10/02/2020,39841,0,
10/02/2020,85072,0.13,1.31
10/02/2020,85682,0,
10/02/2020,11206,0.31,5.24
10/02/2020,93742,0.87,154.08
10/02/2020,85572,0,
10/02/2020,56441,0.04,1.31
10/02/2020,91165,0.35,37.54
10/02/2020,79876,0.04,3.49
10/02/2020,72758,0,
10/02/2020,55589,1.7,110.43
10/02/2020,16753,0.04,0.44
10/02/2020,35316,0.04,0.87
10/02/2020,52175,0.26,7.42
10/02/2020,16401,0.09,5.67
10/02/2020,30851,0.31,5.67
10/02/2020,13699,0.09,0.87
10/02/2020,86294,0.04,0.44
10/02/2020,68019,0,
10/02/2020,64838,0.04,3.06
10/02/2020,49687,0.04,0.44
10/02/2020,49571,0.04,0.44
10/02/2020,92871,0,
